Manufacturer,MFR Part #,Product Description, Retail / MSRP , Dealer Actual Cost ,Dealer's Discount (% from list),Proposed GSA Price (w/o IFF fee),GSA Discount % from List,Proposed GSA Price (with IFF of .75%),Country of Origin,Warranty
ORTRONICS,60300181,"MICROSCOPE ADAPTER,LC", $100.38 , $50.19 ,50%, $61.21 ,39%, $61.67 ,USA,1 Year
ORTRONICS,60300182,"DISP TIPS,YELLOW,125PK", $163.62 , $81.81 ,50%, $99.77 ,39%, $100.52 ,USA,1 Year
ORTRONICS,60300183,"SYRINGE,EPOXY,3ML,10PK", $69.30 , $34.65 ,50%, $42.26 ,39%, $42.58 ,USA,1 Year
ORTRONICS,60300184,"POLISH FILM,TYPE M,WHITE", $115.16 , $57.58 ,50%, $70.22 ,39%, $70.75 ,USA,1 Year
ORTRONICS,60300185,"POLISH FILM,TYPE F,YELLOW", $659.88 , $329.94 ,50%, $402.37 ,39%, $405.41 ,USA,1 Year
ORTRONICS,60300186,"POLISH FILM,TYPE G,GREEN", $273.04 , $136.52 ,50%, $166.49 ,39%, $167.75 ,USA,1 Year
ORTRONICS,60300189,"CLEAVE TOOL,FIBER,PRECISION"," $3,250.64 "," $1,625.32 ",50%," $1,982.10 ",39%," $1,997.08 ",USA,1 Year
ORTRONICS,60300190,"BLADE,FIBER CLEAVE TOOL", $245.00 , $122.50 ,50%, $149.39 ,39%, $150.52 ,USA,1 Year
ORTRONICS,60300191,"TRANSIT CASE,FIBER CLEAVE TOOL", $58.80 , $29.40 ,50%, $35.85 ,39%, $36.12 ,USA,1 Year
ORTRONICS,60300200,"LC POLISHING PUCK,SEC KEYED", $309.58 , $154.79 ,50%, $188.77 ,39%, $190.19 ,USA,1 Year
ORTRONICS,60400006,"SHELF 5.25""X19"",12.125DPTH", $106.18 , $53.09 ,50%, $64.74 ,39%, $65.23 ,USA,1 Year
ORTRONICS,60400010,GROUNDING KIT FOR RACKS, $23.08 , $11.54 ,50%, $14.07 ,39%, $14.18 ,USA,1 Year
ORTRONICS,60400013,"SPOOL,WIRE DISTRUBUTION,BK", $6.28 , $3.14 ,50%, $3.83 ,39%, $3.86 ,USA,1 Year
ORTRONICS,60400017,"RING,2x6"",MTG PLATE,KIT QTY 14", $96.50 , $48.25 ,50%, $58.84 ,39%, $59.29 ,USA,1 Year
ORTRONICS,60400020,"BACKBOARD,188B2", $55.96 , $27.98 ,50%, $34.12 ,39%, $34.38 ,USA,1 Year
ORTRONICS,60400046,"BAR,WIRE MNGMNT CABLE SUPPORT", $23.86 , $11.93 ,50%, $14.55 ,39%, $14.66 ,USA,1 Year
ORTRONICS,60400054,"PNL,WIRE MNGMT,7""X7"" RINGS", $181.66 , $90.83 ,50%, $110.77 ,39%, $111.61 ,USA,1 Year
ORTRONICS,60400057,"PANEL,WIRE MGMT,3.5X19", $81.22 , $40.61 ,50%, $49.52 ,39%, $49.90 ,USA,1 Year
ORTRONICS,60400062,"ROUTING RING,2""X6"",2/MNT HW", $11.02 , $5.51 ,50%, $6.72 ,39%, $6.77 ,USA,1 Year
ORTRONICS,60400098,"WIRE MNGMT PNL,7""X4.5""RINGS", $175.22 , $87.61 ,50%, $106.84 ,39%, $107.65 ,USA,1 Year
ORTRONICS,60400099,PANEL 3.5X19 W/3 1/2X3 1/2RING, $166.84 , $83.42 ,50%, $101.73 ,39%, $102.50 ,USA,1 Year
ORTRONICS,60400114,PANEL 3.5X19 W/3 1/2X6 RING, $171.74 , $85.87 ,50%, $104.72 ,39%, $105.51 ,USA,1 Year
ORTRONICS,60400129,"PANEL,WIRE MGMT,1.75X19", $68.18 , $34.09 ,50%, $41.57 ,39%, $41.89 ,USA,1 Year
ORTRONICS,60400131,"WIRE MGMT PANEL,1.75X19", $65.26 , $32.63 ,50%, $39.79 ,39%, $40.09 ,USA,1 Year
ORTRONICS,60400132,"WIRE MNGMNT PANEL,1.75X19,", $72.32 , $36.16 ,50%, $44.10 ,39%, $44.43 ,USA,1 Year
ORTRONICS,60400135,"PANEL,WIRE MANAGEMENT W/RINGS", $75.08 , $37.54 ,50%, $45.78 ,39%, $46.13 ,USA,1 Year
ORTRONICS,60400169,"MIGHTY MO 3, 6.5""CHANNEL", $946.74 , $473.37 ,50%, $577.28 ,39%, $581.64 ,USA,1 Year
ORTRONICS,60400189,"PANEL,WIRE MNGMNT,1.75X19""", $145.20 , $72.60 ,50%, $88.54 ,39%, $89.21 ,USA,1 Year
ORTRONICS,60400199,"KIT,STRAIN RELIEF BAR", $34.70 , $17.35 ,50%, $21.16 ,39%, $21.32 ,USA,1 Year
ORTRONICS,60400222,MIGHTY MO 4mation, $179.76 , $89.88 ,50%, $109.61 ,39%, $110.44 ,USA,1 Year
ORTRONICS,60400224,MIGHTY MO 4mation," $1,886.36 ", $943.18 ,50%," $1,150.22 ",39%," $1,158.91 ",USA,1 Year
ORTRONICS,60400238,"BRACKET,LADDER RACK MOUNTING", $82.64 , $41.32 ,50%, $50.39 ,39%, $50.77 ,USA,1 Year
ORTRONICS,60400302,"WIRE MANAGEMENT,KIT OF 2", $5.70 , $2.85 ,50%, $3.48 ,39%, $3.50 ,USA,1 Year
ORTRONICS,60400310,"MIGHTY MO 3, 110D"," $1,652.20 ", $826.10 ,50%," $1,007.44 ",39%," $1,015.05 ",USA,1 Year
ORTRONICS,60400314,"WIRE MANAGEMENT, KIT OF 14", $37.06 , $18.53 ,50%, $22.60 ,39%, $22.77 ,USA,1 Year
ORTRONICS,60400350,FIBERMO 7FT RACK," $1,719.08 ", $859.54 ,50%," $1,048.22 ",39%," $1,056.14 ",USA,1 Year
ORTRONICS,60400351,"PANEL,INTERBAY MGMT ASSY,FIBER", $369.28 , $184.64 ,50%, $225.17 ,39%, $226.87 ,USA,1 Year
ORTRONICS,60400352,FIBER MO ENDGUARD PANEL, $827.70 , $413.85 ,50%, $504.70 ,39%, $508.51 ,USA,1 Year
ORTRONICS,60400355,"SHELF,DBL SIDED,6.5"" CHANNEL", $193.04 , $96.52 ,50%, $117.71 ,39%, $118.60 ,USA,1 Year
ORTRONICS,60400358,"AC RACEWAY FILLER,8"",BLACK", $216.46 , $108.23 ,50%, $131.99 ,39%, $132.99 ,USA,1 Year
ORTRONICS,60400360,LOWER AUXILARY RACEWAY ASSY, $127.34 , $63.67 ,50%, $77.65 ,39%, $78.23 ,USA,1 Year
ORTRONICS,60400361,"TROUGH LOWER,SHALLOW", $127.34 , $63.67 ,50%, $77.65 ,39%, $78.23 ,USA,1 Year
ORTRONICS,60400362,"TROUGH LOWER,DEEP,FIBERMO", $140.08 , $70.04 ,50%, $85.41 ,39%, $86.06 ,USA,1 Year
ORTRONICS,60400363,"RETAINER BRKT 1.25""INNERDUCT", $25.48 , $12.74 ,50%, $15.54 ,39%, $15.65 ,USA,1 Year
ORTRONICS,60400364,"RETAINER BRKT 1"" INNERDUCT", $25.48 , $12.74 ,50%, $15.54 ,39%, $15.65 ,USA,1 Year
ORTRONICS,60400381,"POWER STRIP KIT,16 POSITION", $174.26 , $87.13 ,50%, $106.26 ,39%, $107.06 ,USA,1 Year
ORTRONICS,60400383,"SUPPORT BRACKET,P,BLACK", $55.08 , $27.54 ,50%, $33.59 ,39%, $33.84 ,USA,1 Year
ORTRONICS,60400404,"SHELF 5.25""X19"",10.125""DEPTH", $97.30 , $48.65 ,50%, $59.33 ,39%, $59.78 ,USA,1 Year
ORTRONICS,60400405,"SHELF 5.25""X19"",15.125""DEPTH", $115.44 , $57.72 ,50%, $70.39 ,39%, $70.92 ,USA,1 Year
ORTRONICS,60400423,"KIT,WIRE MNGMNT BAR,1.75""", $15.54 , $7.77 ,50%, $9.48 ,39%, $9.55 ,USA,1 Year
ORTRONICS,60400424,"WIRE MANAGEMENT TRAY KIT,", $22.68 , $11.34 ,50%, $13.83 ,39%, $13.93 ,USA,1 Year
ORTRONICS,60400426,"WIRE MGMT PANEL,3.5X19", $100.18 , $50.09 ,50%, $61.09 ,39%, $61.55 ,USA,1 Year
ORTRONICS,60400428,MIGHTY MO 3 END ENCLOSURE, $352.82 , $176.41 ,50%, $215.13 ,39%, $216.76 ,USA,1 Year
ORTRONICS,60400429,"BRKT,CABLE RUNWAY SUPPORT", $151.50 , $75.75 ,50%, $92.38 ,39%, $93.08 ,USA,1 Year
ORTRONICS,60400430,"BRKT PLATE, CBL RUNWAY SUPPORT", $68.86 , $34.43 ,50%, $41.99 ,39%, $42.31 ,USA,1 Year
ORTRONICS,60400433,"MIGHTY MO 3, 6""CABLE MGMT CAGE", $330.50 , $165.25 ,50%, $201.52 ,39%, $203.05 ,USA,1 Year
ORTRONICS,60400434,"COVER,6""CHANNEL,7'MIGHTY MO 3", $241.02 , $120.51 ,50%, $146.96 ,39%, $148.07 ,USA,1 Year
ORTRONICS,60400435,"MIGHTY MO 3,4""CABLE MGMT CAGE", $309.92 , $154.96 ,50%, $188.98 ,39%, $190.40 ,USA,1 Year
ORTRONICS,60400436,"COVER,4""CHANNEL,7'MIGHTY MO 3", $206.56 , $103.28 ,50%, $125.95 ,39%, $126.90 ,USA,1 Year
ORTRONICS,60400437,"WIRE DUCT W/COVER KIT 4""x4""x78", $182.08 , $91.04 ,50%, $111.02 ,39%, $111.86 ,USA,1 Year
ORTRONICS,60400438,"WIRE DUCT W/COVER KIT 2""x4""", $152.30 , $76.15 ,50%, $92.87 ,39%, $93.57 ,USA,1 Year
ORTRONICS,60400454,"MIGHTY MO 3, 16.25"" CHANNEL"," $1,507.66 ", $753.83 ,50%, $919.30 ,39%, $926.25 ,USA,1 Year
ORTRONICS,60400494,"BRKT,CABLE RUNWAY SUPPORT", $197.02 , $98.51 ,50%, $120.13 ,39%, $121.04 ,USA,1 Year
ORTRONICS,60400496,MIGHTY MO 3 END ENCLOSURE, $417.28 , $208.64 ,50%, $254.44 ,39%, $256.36 ,USA,1 Year
ORTRONICS,60400509,"MIGHTY MO 3, 6""CABLE MGMT CAGE", $386.54 , $193.27 ,50%, $235.70 ,39%, $237.48 ,USA,1 Year
ORTRONICS,60400510,"MIGHTY MO 3,4""CABLE MGMT CAGE", $367.50 , $183.75 ,50%, $224.09 ,39%, $225.78 ,USA,1 Year
ORTRONICS,60400517,"SHELF,DBL SIDED,6.5"" CHANNEL", $206.40 , $103.20 ,50%, $125.85 ,39%, $126.80 ,USA,1 Year
ORTRONICS,60400523,"MOUNTING KIT,COMPUTER", $57.46 , $28.73 ,50%, $35.04 ,39%, $35.30 ,USA,1 Year
ORTRONICS,60400533,"SCREWS,PATCH PANEL MOUNTING", $12.54 , $6.27 ,50%, $7.65 ,39%, $7.70 ,USA,1 Year
ORTRONICS,60400538,"SHELF,ADJUSTABLE MOUNTING,30""", $246.10 , $123.05 ,50%, $150.06 ,39%, $151.19 ,USA,1 Year
ORTRONICS,60400542,"WIRE MNMGNT SNAP ON 6""", $7.40 , $3.70 ,50%, $4.51 ,39%, $4.55 ,USA,1 Year
ORTRONICS,60400543,MIGHTY MO 3 END ENCLOSURE, $406.22 , $203.11 ,50%, $247.70 ,39%, $249.57 ,USA,1 Year
ORTRONICS,60400550,"SHELF,KEYBOARD,FOLDING", $288.40 , $144.20 ,50%, $175.85 ,39%, $177.18 ,USA,1 Year
ORTRONICS,60400551,"SHELF,KEYBOARD,FOLDING", $318.94 , $159.47 ,50%, $194.48 ,39%, $195.95 ,USA,1 Year
ORTRONICS,60400575,MOUSE TRAY WITH PAD, $112.66 , $56.33 ,50%, $68.70 ,39%, $69.21 ,USA,1 Year
ORTRONICS,60400601,"BRACKET,LADDER RACK SUPPORT", $74.38 , $37.19 ,50%, $45.35 ,39%, $45.70 ,USA,1 Year
ORTRONICS,60400606,"REAR SUPPORT,KEYBOARD SHELF", $45.58 , $22.79 ,50%, $27.79 ,39%, $28.00 ,USA,1 Year
ORTRONICS,60400614,"WIRE MNGMNT SNAP ON 6""", $48.84 , $24.42 ,50%, $29.78 ,39%, $30.01 ,USA,1 Year
ORTRONICS,60400655,"SHELF,19""EXTRA WIDTH,DBL EQUIP", $193.04 , $96.52 ,50%, $117.71 ,39%, $118.60 ,USA,1 Year
ORTRONICS,60400681,"POWER STRIP KIT,16 POSITION", $184.64 , $92.32 ,50%, $112.59 ,39%, $113.44 ,USA,1 Year
ORTRONICS,60400687,"BRACKET KIT,MM6", $46.98 , $23.49 ,50%, $28.65 ,39%, $28.86 ,USA,1 Year
ORTRONICS,60400854,"MIGHTY MO 3, 16.25"" CHANNEL"," $1,693.54 ", $846.77 ,50%," $1,032.65 ",39%," $1,040.45 ",USA,1 Year
ORTRONICS,60400869,"MIGHTY MO 3, 6.5""CHANNEL"," $1,087.72 ", $543.86 ,50%, $663.24 ,39%, $668.26 ,USA,1 Year
ORTRONICS,60400968,"BRACKET KIT,EXTENDER", $38.20 , $19.10 ,50%, $23.29 ,39%, $23.47 ,USA,1 Year
ORTRONICS,60401001,"OVER HEAD PP MNT W/WTRFALL,2RU", $243.10 , $121.55 ,50%, $148.23 ,39%, $149.35 ,USA,1 Year
ORTRONICS,60401015,OVER HEAD PP MNT W/WATERFALL, $359.96 , $179.98 ,50%, $219.49 ,39%, $221.15 ,USA,1 Year
ORTRONICS,60800201,"LC QUAD ADAPTER,BEIGE,MTL,MM", $31.60 , $15.80 ,50%, $19.27 ,39%, $19.41 ,USA,1 Year
ORTRONICS,60800202,"LC QUAD ADAPTER,BLUE,CER,SM", $45.54 , $22.77 ,50%, $27.77 ,39%, $27.98 ,USA,1 Year
ORTRONICS,60900014,"SII,6P6C,110,USOC,180,1UNIT", $6.84 , $3.42 ,50%, $4.17 ,39%, $4.20 ,USA,1 Year
ORTRONICS,60900015,"SII,2/6P6C,110,USOC,180,1UNIT", $12.76 , $6.38 ,50%, $7.78 ,39%, $7.84 ,USA,1 Year
ORTRONICS,60900017,"SII,1/FCONN,180,1UNIT", $6.62 , $3.31 ,50%, $4.04 ,39%, $4.07 ,USA,1 Year
ORTRONICS,60900018,"SII,1/BNC,180,1UNIT", $6.96 , $3.48 ,50%, $4.24 ,39%, $4.28 ,USA,1 Year
ORTRONICS,60900019,"SII,2/BNC,180,1UNIT", $10.60 , $5.30 ,50%, $6.46 ,39%, $6.51 ,USA,1 Year
ORTRONICS,60900020,"SII,2/FCONN,180,1UNIT", $10.60 , $5.30 ,50%, $6.46 ,39%, $6.51 ,USA,1 Year
ORTRONICS,60900036,"SII,8P8C,110,USOC,180,1UNIT", $8.10 , $4.05 ,50%, $4.94 ,39%, $4.98 ,USA,1 Year
ORTRONICS,60900038,"SII,2/8P8C,110,USOC,180,1UNIT", $13.90 , $6.95 ,50%, $8.48 ,39%, $8.54 ,USA,1 Year
ORTRONICS,60900056,"SII,6P6C,110,USOC,45,1UNIT", $7.88 , $3.94 ,50%, $4.80 ,39%, $4.84 ,USA,1 Year
ORTRONICS,60900058,"SII,2/6P6C,110,USOC,45,1UNIT", $14.04 , $7.02 ,50%, $8.56 ,39%, $8.63 ,USA,1 Year
ORTRONICS,60900073,"SII MODULE,45',1/F CONN,2 UNIT", $7.74 , $3.87 ,50%, $4.72 ,39%, $4.76 ,USA,1 Year
ORTRONICS,60900074,"SII,1/S-VHS,FEEDTHRU,180,1UNIT", $39.46 , $19.73 ,50%, $24.06 ,39%, $24.24 ,USA,1 Year
ORTRONICS,60900083,"SII,2/ST,METL,55,3UNIT", $18.06 , $9.03 ,50%, $11.01 ,39%, $11.10 ,USA,1 Year
ORTRONICS,60900084,"SII,2/DUP/SC,METAL,55,3UNIT,MM", $48.16 , $24.08 ,50%, $29.37 ,39%, $29.59 ,USA,1 Year
ORTRONICS,60900086,"SII,4/ST,MM,55 DEGREE,3U", $33.72 , $16.86 ,50%, $20.56 ,39%, $20.72 ,USA,1 Year
ORTRONICS,60900182,"SII,2/ST/MTL/MM,1.50,F-RMVBL", $18.06 , $9.03 ,50%, $11.01 ,39%, $11.10 ,USA,1 Year
ORTRONICS,60900183,"SII,2/ST/CER/SM,1.50,F-RMVBL", $28.90 , $14.45 ,50%, $17.62 ,39%, $17.76 ,USA,1 Year
ORTRONICS,60900184,"SII,SC,DX,MTL,MM,60'EXIT,1.5U", $24.08 , $12.04 ,50%, $14.68 ,39%, $14.79 ,USA,1 Year
ORTRONICS,60900185,"SII,SC/DX/CER/SM/BLUE,60'EXIT", $48.98 , $24.49 ,50%, $29.87 ,39%, $30.09 ,USA,1 Year
ORTRONICS,60900212,"SII,2/PHONO,FEEDTHRU,180,1UNIT", $16.76 , $8.38 ,50%, $10.22 ,39%, $10.30 ,USA,1 Year
ORTRONICS,60900225,"SII,1/MINI DIN 4PIN TO 110", $11.44 , $5.72 ,50%, $6.98 ,39%, $7.03 ,USA,1 Year
ORTRONICS,60900235,"SII,3/PHONO,110,180,1UNIT", $13.26 , $6.63 ,50%, $8.09 ,39%, $8.15 ,USA,1 Year
ORTRONICS,60900270,"SII,DB15-HD//FF,SCRLCK,180,1UN", $25.98 , $12.99 ,50%, $15.84 ,39%, $15.96 ,USA,1 Year
ORTRONICS,60900273,"SII,3.5mm,STEREO JACK FEEDTHRU", $6.84 , $3.42 ,50%, $4.17 ,39%, $4.20 ,USA,1 Year
ORTRONICS,60900313,"SII,DB15/F,HD,SCRLCK,180,1UNIT", $11.44 , $5.72 ,50%, $6.98 ,39%, $7.03 ,USA,1 Year
ORTRONICS,60900314,"SERIES II,2/RCA 1-RED 1-WHITE", $9.64 , $4.82 ,50%, $5.88 ,39%, $5.92 ,USA,1 Year
ORTRONICS,60900315,"SII,2/PHONO,180,1UNIT,SOLDER", $11.36 , $5.68 ,50%, $6.93 ,39%, $6.98 ,USA,1 Year
ORTRONICS,60900316,"SERIES II,3/PHONO FEEDTHRU,180", $22.42 , $11.21 ,50%, $13.67 ,39%, $13.77 ,USA,1 Year
ORTRONICS,60900322,"SII, 2/LC,SM,180DEG,FLUSH,1U", $70.44 , $35.22 ,50%, $42.95 ,39%, $43.28 ,USA,1 Year
ORTRONICS,60900324,"SII,2/ST/MTL/MM,180,1U", $18.06 , $9.03 ,50%, $11.01 ,39%, $11.10 ,USA,1 Year
ORTRONICS,60900325,"SII,1/MTRJ/BEIGE/MM,180,1U", $13.48 , $6.74 ,50%, $8.22 ,39%, $8.28 ,USA,1 Year
ORTRONICS,60900326,"SII,2/FC/MTL/MM,180,1U", $36.12 , $18.06 ,50%, $22.02 ,39%, $22.19 ,USA,1 Year
ORTRONICS,60900327,"SII,2/ST/CER/SM,180,1U", $28.90 , $14.45 ,50%, $17.62 ,39%, $17.76 ,USA,1 Year
ORTRONICS,60900328,"SII,2/SC/BEIGE/MM,FLUSH,180,1U", $24.08 , $12.04 ,50%, $14.68 ,39%, $14.79 ,USA,1 Year
ORTRONICS,60900329,"SII,2/LC/BEIGE/MM,FLUSH,180,1U", $46.96 , $23.48 ,50%, $28.63 ,39%, $28.85 ,USA,1 Year
ORTRONICS,60900330,"SII,2/MTRJ/BGE/MM,FLUSH,180,1U", $24.08 , $12.04 ,50%, $14.68 ,39%, $14.79 ,USA,1 Year
ORTRONICS,60900331,"SII,1/SC/ST/DX/BEIGE/MM,180,1U", $30.18 , $15.09 ,50%, $18.40 ,39%, $18.54 ,USA,1 Year
ORTRONICS,60900332,"SII,1/SC/DX/BLUE/SM,180,1U", $36.12 , $18.06 ,50%, $22.02 ,39%, $22.19 ,USA,1 Year
ORTRONICS,60900334,"SII,2/MTRJ/BEIGE/MM,180,1U", $24.08 , $12.04 ,50%, $14.68 ,39%, $14.79 ,USA,1 Year
ORTRONICS,60900335,"SII,2/ST/MTL/MM,45,2U", $18.06 , $9.03 ,50%, $11.01 ,39%, $11.10 ,USA,1 Year
ORTRONICS,60900336,"SII,1/SC/DX/BEIGE/MM,45,2U", $24.08 , $12.04 ,50%, $14.68 ,39%, $14.79 ,USA,1 Year
ORTRONICS,60900337,"SII,1/SC/DX/BLUE/SM,45,2U", $36.12 , $18.06 ,50%, $22.02 ,39%, $22.19 ,USA,1 Year
ORTRONICS,60900338,"SII,1/SC/ST/DX/BEIGE,45,2U", $30.18 , $15.09 ,50%, $18.40 ,39%, $18.54 ,USA,1 Year
ORTRONICS,60900339,"SII,2/MTRJ/BEIGE/MM,FLSH,45,2U", $24.08 , $12.04 ,50%, $14.68 ,39%, $14.79 ,USA,1 Year
ORTRONICS,60900340,"SII,2/SC/BEIGE/MM,FLSH,45,2U", $24.08 , $12.04 ,50%, $14.68 ,39%, $14.79 ,USA,1 Year
ORTRONICS,60900341,"SII,2/LC/BEIGE/MM,FLSH,45,2U", $46.96 , $23.48 ,50%, $28.63 ,39%, $28.85 ,USA,1 Year
ORTRONICS,60900342,"SII,1/MTRJ/BEIGE/MM,FLSH,45,2U", $13.50 , $6.75 ,50%, $8.23 ,39%, $8.29 ,USA,1 Year
ORTRONICS,60900343,"SII,1/SC/DX/BEIGE/MM,180,1U", $24.08 , $12.04 ,50%, $14.68 ,39%, $14.79 ,USA,1 Year
ORTRONICS,60900344,"SII,1/LC,MM,45DEG,FLUSH,2U", $33.60 , $16.80 ,50%, $20.49 ,39%, $20.64 ,USA,1 Year
ORTRONICS,60900346,"SII,1/LC/BEIGE/MM,180,1U", $23.96 , $11.98 ,50%, $14.61 ,39%, $14.72 ,USA,1 Year
ORTRONICS,60900347,"SII,2/LC/BEIGE/MM,180,1U", $46.96 , $23.48 ,50%, $28.63 ,39%, $28.85 ,USA,1 Year
ORTRONICS,60900348,"SII,2/SC/BLUE/SM,180,1U,FLUSH", $36.12 , $18.06 ,50%, $22.02 ,39%, $22.19 ,USA,1 Year
ORTRONICS,60900349,"SII,2/FC/MTL/MM,2U", $36.12 , $18.06 ,50%, $22.02 ,39%, $22.19 ,USA,1 Year
ORTRONICS,60900351,"SII,1/LC/MTL/MM,2U", $23.96 , $11.98 ,50%, $14.61 ,39%, $14.72 ,USA,1 Year
ORTRONICS,60900352,"SII,2/LC/MTL/MM,2U", $46.96 , $23.48 ,50%, $28.63 ,39%, $28.85 ,USA,1 Year
ORTRONICS,60900357,"SII,2/SC/BLUE/SM,FLSH,45,2U", $36.12 , $18.06 ,50%, $22.02 ,39%, $22.19 ,USA,1 Year
ORTRONICS,60900361,"SII,1/LC/BLUE/SM,180,1U", $36.12 , $18.06 ,50%, $22.02 ,39%, $22.19 ,USA,1 Year
ORTRONICS,60900365,"SII,2/LC/DX,AQUA,MM,FLUSH", $44.74 , $22.37 ,50%, $27.28 ,39%, $27.49 ,USA,1 Year
ORTRONICS,60900366,"SII,1/LC/DX,AQUA,MM,FLUSH", $32.00 , $16.00 ,50%, $19.51 ,39%, $19.66 ,USA,1 Year
ORTRONICS,60900367,"SII,2/LC/DX,AQUA,MM,FLUSH", $44.74 , $22.37 ,50%, $27.28 ,39%, $27.49 ,USA,1 Year
ORTRONICS,60900368,"SII,2/SC/SPLX,AQUA,MM,FLUSH", $22.94 , $11.47 ,50%, $13.99 ,39%, $14.09 ,USA,1 Year
ORTRONICS,60900369,"SII,2/SC/SPLX,AQUA,MM,FLUSH", $22.94 , $11.47 ,50%, $13.99 ,39%, $14.09 ,USA,1 Year
ORTRONICS,60900370,"SII,1/SC/DX/AQUA/MM,180,1U", $22.94 , $11.47 ,50%, $13.99 ,39%, $14.09 ,USA,1 Year
ORTRONICS,60900371,"SII,SC,DX,MM,60'EXIT,1.5U", $22.94 , $11.47 ,50%, $13.99 ,39%, $14.09 ,USA,1 Year
ORTRONICS,60900372,"SII,HDMI,F/F,180,1UNIT", $39.40 , $19.70 ,50%, $24.02 ,39%, $24.21 ,USA,1 Year
ORTRONICS,60950008,"SII,8P8C,110,568B,CAT5E,1UNIT", $8.62 , $4.31 ,50%, $5.26 ,39%, $5.30 ,USA,1 Year
ORTRONICS,60950009,"SII,2/8P8C,110,568B,CAT5E,1UN", $16.70 , $8.35 ,50%, $10.18 ,39%, $10.26 ,USA,1 Year
ORTRONICS,60950011,"SII,8P8C,110,568A,CAT5e,1UNIT", $8.62 , $4.31 ,50%, $5.26 ,39%, $5.30 ,USA,1 Year
ORTRONICS,60950012,"SII,2/8P8C,110,568A,C5E,1UNIT", $16.70 , $8.35 ,50%, $10.18 ,39%, $10.26 ,USA,1 Year
ORTRONICS,60950047,"SII,8P8C,110,568A,C5e,45',1UN", $8.74 , $4.37 ,50%, $5.33 ,39%, $5.37 ,USA,1 Year
ORTRONICS,60950049,"SII,8P8C,110,568B,C5e,45',1UN", $8.74 , $4.37 ,50%, $5.33 ,39%, $5.37 ,USA,1 Year
ORTRONICS,60950051,"SII,2/8P8C,110,568A,C5e,45,1UN", $16.70 , $8.35 ,50%, $10.18 ,39%, $10.26 ,USA,1 Year
ORTRONICS,60950053,"SII,2/8P8C,110,568B,C5e,45',1U", $16.70 , $8.35 ,50%, $10.18 ,39%, $10.26 ,USA,1 Year
ORTRONICS,60950090,"SII,6P/8P,110,USOC/568B,CT5e,1U", $15.24 , $7.62 ,50%, $9.29 ,39%, $9.36 ,USA,1 Year
ORTRONICS,60950091,"SII,6P/8P,110,USOC/568A,CT5,1U", $15.24 , $7.62 ,50%, $9.29 ,39%, $9.36 ,USA,1 Year
ORTRONICS,60950301,MUTOA MAC-PAC KIT, $14.12 , $7.06 ,50%, $8.61 ,39%, $8.67 ,USA,1 Year
ORTRONICS,61500015,"SPLICE TRAY,MECH,10"",12FIBER", $64.34 , $32.17 ,50%, $39.23 ,39%, $39.53 ,USA,1 Year
ORTRONICS,61500016,"SPLICE TRAY,FUSION,10"",12FIBER", $64.34 , $32.17 ,50%, $39.23 ,39%, $39.53 ,USA,1 Year
ORTRONICS,61500858,"BREAKOUT KIT,12 FIBER", $54.18 , $27.09 ,50%, $33.04 ,39%, $33.29 ,USA,1 Year
ORTRONICS,61500866,"PANEL ASSY,BLANK,HD", $11.34 , $5.67 ,50%, $6.91 ,39%, $6.97 ,USA,1 Year
ORTRONICS,61500868,"BREAKOUT KIT,6 FIBER", $44.56 , $22.28 ,50%, $27.17 ,39%, $27.38 ,USA,1 Year
ORTRONICS,62100001,MULTIMEDIA BOX II, $20.50 , $10.25 ,50%, $12.50 ,39%, $12.59 ,USA,1 Year
ORTRONICS,62100011,MMO II PLATE 6/SC, $168.56 , $84.28 ,50%, $102.78 ,39%, $103.56 ,USA,1 Year
ORTRONICS,62100014,"FIBERCOP,FLUSH MT FACEPLATE", $22.18 , $11.09 ,50%, $13.52 ,39%, $13.63 ,USA,1 Year
ORTRONICS,62100037,"FIBERCOP II,PLATE,4/TJ,5PK", $5.62 , $2.81 ,50%, $3.43 ,39%, $3.45 ,USA,1 Year
ORTRONICS,62100038,"FIBERCOP II,PROTECT SHROUD,5PK", $7.18 , $3.59 ,50%, $4.38 ,39%, $4.41 ,USA,1 Year
ORTRONICS,62100040,"FIB-OR-COP II,SII,3U,8x5x1.19""", $22.18 , $11.09 ,50%, $13.52 ,39%, $13.63 ,USA,1 Year
ORTRONICS,62100041,"FIB-OR-COP II,6/TJ,8""X5""X1.19""", $22.18 , $11.09 ,50%, $13.52 ,39%, $13.63 ,USA,1 Year
ORTRONICS,62100044,"PLATE ASSY,FIB-OR-COP II,ST", $85.50 , $42.75 ,50%, $52.13 ,39%, $52.53 ,USA,1 Year
ORTRONICS,62100045,"PLATE ASSY,FIB-OR-COP II,ST", $74.66 , $37.33 ,50%, $45.52 ,39%, $45.87 ,USA,1 Year
ORTRONICS,62100046,"PLATE ASSY,FIB-OR-COP II,SC", $65.02 , $32.51 ,50%, $39.65 ,39%, $39.95 ,USA,1 Year
ORTRONICS,62100047,"PLATE ASSY,FIB-OR-COP II,SC", $91.52 , $45.76 ,50%, $55.80 ,39%, $56.23 ,USA,1 Year
ORTRONICS,62100048,"PLATE ASSY,FIB-OR-COP II,SC", $65.02 , $32.51 ,50%, $39.65 ,39%, $39.95 ,USA,1 Year
